Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           void std::uninitialized_fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&) [156]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [137]
[158]    0.0    0.00    0.00       1         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [158]
-----------------------------------------------
                0.00    0.00       1/1           void std::__uninitialized_fill_n<true>::uninitialized_fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&) [145]
[159]    0.0    0.00    0.00       1         unsigned int* std::fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&) [159]
                0.00    0.00       1/7           std::__niter_base<unsigned int*, false>::__b(unsigned int*) [53]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<unsigned int>::__value, unsigned int*>::__type std::__fill_n_a<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&) [155]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [34] global constructors keyed to _ZN13PsCourseworkI18LandscapePpmWriterC2ERNS_9LandscapeE [127] PsCourseworkI::operator==(PsCourseworkI::Size const&, PsCourseworkI::Size const&) [84] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_M_deallocate(PsCourseworkI::Cell*, unsigned long)
  [98] global constructors keyed to _ZN13PsCourseworkI4CellC2Ev [69] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::deallocate(PsCourseworkI::Cell*, unsigned long) [60] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_M_get_Tp_allocator()
  [99] global constructors keyed to _ZN13PsCourseworkI7AppArgsC2EiPPc [70] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::allocate(unsigned long, void const*) [85] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_Vector_base(unsigned long, std::allocator<PsCourseworkI::Cell> const&)
 [100] global constructors keyed to _ZN13PsCourseworkI7BmpFileC2ESs [71] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::new_allocator(__gnu_cxx::new_allocator<PsCourseworkI::Cell> const&) [86] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::~_Vector_base()
 [101] global constructors keyed to _ZN13PsCourseworkI7PpmFileC2ERKSsRKNS_4SizeEj [72] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::new_allocator() [140] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_allocate(unsigned long)
 [102] global constructors keyed to _ZN13PsCourseworkI9AppConfigC2ERKSs [57] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::~new_allocator() [141] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl()
 [103] global constructors keyed to _ZN13PsCourseworkI9LandscapeC2ERKNS_9AppConfigE [128] __gnu_cxx::new_allocator<unsigned int>::deallocate(unsigned int*, unsigned long) [142] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::~_Vector_impl()
 [104] global constructors keyed to main [129] __gnu_cxx::new_allocator<unsigned int>::allocate(unsigned long, void const*) [87] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_deallocate(unsigned int*, unsigned long)
 [105] __static_initialization_and_destruction_0(int, int) [130] __gnu_cxx::new_allocator<unsigned int>::new_allocator() [55] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator()
 [106] __static_initialization_and_destruction_0(int, int) [131] __gnu_cxx::new_allocator<unsigned int>::~new_allocator() [143] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base()
 [107] __static_initialization_and_destruction_0(int, int) [73] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::__normal_iterator(unsigned int* const&) [144] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base()
 [108] __static_initialization_and_destruction_0(int, int) [132] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&) [61] std::__miter_base<unsigned int*, false>::__b(unsigned int*)
 [109] __static_initialization_and_destruction_0(int, int) [133] PsCourseworkI::AppArgs::GetCfgFilename() const [53] std::__niter_base<unsigned int*, false>::__b(unsigned int*)
 [110] __static_initialization_and_destruction_0(int, int) [134] PsCourseworkI::AppArgs::GetMapFilename() const [88] unsigned int* std::__uninitialized_copy<true>::uninitialized_copy<unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
 [111] __static_initialization_and_destruction_0(int, int) [48] PsCourseworkI::Array2D<PsCourseworkI::Cell>::GetSize() const [21] void std::__uninitialized_fill_n<false>::uninitialized_fill_n<PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell>(PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell const&)
 [112] __static_initialization_and_destruction_0(int, int) [29] PsCourseworkI::Array2D<PsCourseworkI::Cell>::operator()(unsigned int, unsigned int) const [145] void std::__uninitialized_fill_n<true>::uninitialized_fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&)
  [17] PsCourseworkI::LandscapePpmWriter::Write(std::string const&) [135] PsCourseworkI::Array2D<unsigned int>::GetSize() const [22] std::vector<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_M_fill_initialize(unsigned long, PsCourseworkI::Cell const&)
 [113] PsCourseworkI::LandscapePpmWriter::LandscapePpmWriter(PsCourseworkI::Landscape&) [28] PsCourseworkI::Array2D<unsigned int>::operator()(unsigned int, unsigned int) const [12] std::vector<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::vector(unsigned long, PsCourseworkI::Cell const&, std::allocator<PsCourseworkI::Cell> const&)
  [67] PsCourseworkI::Cell::Cell() [136] PsCourseworkI::BmpFile::GetArray() const [89] std::vector<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::~vector()
 [114] PsCourseworkI::Cell::Cell(bool, double, double) [43] PsCourseworkI::AppConfig::GetT() const [4] std::vector<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::operator[](unsigned long)
  [47] PsCourseworkI::Size::Size(unsigned int, unsigned int) [11] PsCourseworkI::AppConfig::Geta() const [146] std::vector<unsigned int, std::allocator<unsigned int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned long, unsigned int const&)
 [115] PsCourseworkI::Size::operator=(PsCourseworkI::Size const&) [8] PsCourseworkI::AppConfig::Getb() const [147] std::vector<unsigned int, std::allocator<unsigned int> >::_M_erase_at_end(unsigned int*)
  [18] PsCourseworkI::Pixel::Pixel(unsigned char, unsigned char, unsigned char) [14] PsCourseworkI::AppConfig::Getk() const [148] std::vector<unsigned int, std::allocator<unsigned int> >::end()
 [116] PsCourseworkI::AppArgs::AppArgs(int, char**) [10] PsCourseworkI::AppConfig::Getl() const [149] std::vector<unsigned int, std::allocator<unsigned int> >::begin()
 [117] PsCourseworkI::AppArgs::~AppArgs() [13] PsCourseworkI::AppConfig::Getm() const [150] std::vector<unsigned int, std::allocator<unsigned int> >::clear()
   [7] PsCourseworkI::Array2D<PsCourseworkI::Cell>::Array2D(PsCourseworkI::Size) [9] PsCourseworkI::AppConfig::Getr() const [151] std::vector<unsigned int, std::allocator<unsigned int> >::insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned long, unsigned int const&)
  [68] PsCourseworkI::Array2D<PsCourseworkI::Cell>::~Array2D() [62] PsCourseworkI::AppConfig::GetNx() const [152] std::vector<unsigned int, std::allocator<unsigned int> >::resize(unsigned long, unsigned int)
   [3] PsCourseworkI::Array2D<PsCourseworkI::Cell>::operator()(unsigned int, unsigned int) [16] PsCourseworkI::AppConfig::GetNy() const [153] std::vector<unsigned int, std::allocator<unsigned int> >::vector()
 [118] PsCourseworkI::Array2D<unsigned int>::Resize(PsCourseworkI::Size const&) [15] PsCourseworkI::AppConfig::GetTT() const [154] std::vector<unsigned int, std::allocator<unsigned int> >::~vector()
 [119] PsCourseworkI::Array2D<unsigned int>::Array2D() [5] PsCourseworkI::AppConfig::Getdt() const [42] std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long)
 [120] PsCourseworkI::Array2D<unsigned int>::~Array2D() [51] PsCourseworkI::Landscape::GetArray() const [27] void std::_Construct<PsCourseworkI::Cell, PsCourseworkI::Cell>(PsCourseworkI::Cell*, PsCourseworkI::Cell const&)
  [41] PsCourseworkI::Array2D<unsigned int>::operator()(unsigned int, unsigned int) [74] __gnu_cxx::new_allocator<PsCourseworkI::Cell>::max_size() const [155] __gnu_cxx::__enable_if<std::__is_scalar<unsigned int>::__value, unsigned int*>::__type std::__fill_n_a<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&)
 [121] PsCourseworkI::BmpFile::BmpFile(std::string) [63] __gnu_cxx::new_allocator<unsigned int>::max_size() const [90] unsigned int* std::__copy_move_a<false, unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
 [122] PsCourseworkI::BmpFile::~BmpFile() [58] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::base() const [91] unsigned int* std::__copy_move_a2<false, unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
  [19] PsCourseworkI::PpmFile::WritePixel(PsCourseworkI::Pixel const&) [75] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [92] unsigned int* std::uninitialized_copy<unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
  [49] PsCourseworkI::PpmFile::Finalise() [30] std::vector<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::operator[](unsigned long) const [23] void std::uninitialized_fill_n<PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell>(PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell const&)
  [33] PsCourseworkI::PpmFile::PpmFile(std::string const&, PsCourseworkI::Size const&, unsigned int) [137] std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [156] void std::uninitialized_fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&)
  [50] PsCourseworkI::PpmFile::~PpmFile() [54] std::vector<unsigned int, std::allocator<unsigned int> >::size() const [93] unsigned int* std::__uninitialized_copy_a<unsigned int*, unsigned int*, unsigned int>(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
  [56] PsCourseworkI::AppConfig::StringToInt(std::string const&) [76] std::vector<unsigned int, std::allocator<unsigned int> >::max_size() const [94] unsigned int* std::__uninitialized_move_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
  [45] PsCourseworkI::AppConfig::RemoveComment(std::string&) [32] std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long) const [24] void std::__uninitialized_fill_n_a<PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell, PsCourseworkI::Cell>(PsCourseworkI::Cell*, unsigned long, PsCourseworkI::Cell const&, std::allocator<PsCourseworkI::Cell>&)
  [52] PsCourseworkI::AppConfig::StringToDouble(std::string const&) [77] std::allocator<PsCourseworkI::Cell>::allocator() [157] void std::__uninitialized_fill_n_a<unsigned int*, unsigned long, unsigned int, unsigned int>(unsigned int*, unsigned long, unsigned int const&, std::allocator<unsigned int>&)
 [123] PsCourseworkI::AppConfig::Print() [78] std::allocator<PsCourseworkI::Cell>::allocator(std::allocator<PsCourseworkI::Cell> const&) [158] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [124] PsCourseworkI::AppConfig::AppConfig(std::string const&) [59] std::allocator<PsCourseworkI::Cell>::~allocator() [95] unsigned int* std::copy<unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
 [125] PsCourseworkI::AppConfig::~AppConfig() [138] std::allocator<unsigned int>::allocator() [159] unsigned int* std::fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&)
  [20] PsCourseworkI::Landscape::ApplyRandomHares() [139] std::allocator<unsigned int>::~allocator() [96] void std::_Destroy<PsCourseworkI::Cell*>(PsCourseworkI::Cell*, PsCourseworkI::Cell*)
  [25] PsCourseworkI::Landscape::ApplyRandomPumas() [79] unsigned int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*) [97] void std::_Destroy<PsCourseworkI::Cell*, PsCourseworkI::Cell>(PsCourseworkI::Cell*, PsCourseworkI::Cell*, std::allocator<PsCourseworkI::Cell>&)
  [26] PsCourseworkI::Landscape::ApplyLandWaterMask(PsCourseworkI::Array2D<unsigned int> const&) [80] void std::_Destroy_aux<true>::__destroy<PsCourseworkI::Cell*>(PsCourseworkI::Cell*, PsCourseworkI::Cell*) [65] void std::_Destroy<unsigned int*>(unsigned int*, unsigned int*)
   [2] PsCourseworkI::Landscape::Update() [64] void std::_Destroy_aux<true>::__destroy<unsigned int*>(unsigned int*, unsigned int*) [66] void std::_Destroy<unsigned int*, unsigned int>(unsigned int*, unsigned int*, std::allocator<unsigned int>&)
  [36] PsCourseworkI::Landscape::InitHalos() [81] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_M_allocate(unsigned long) [44] bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
   [6] PsCourseworkI::Landscape::Landscape(PsCourseworkI::AppConfig const&) [82] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_Vector_impl::_Vector_impl(std::allocator<PsCourseworkI::Cell> const&) [46] std::operator|(std::_Ios_Openmode, std::_Ios_Openmode)
 [126] PsCourseworkI::Landscape::~Landscape() [83] std::_Vector_base<PsCourseworkI::Cell, std::allocator<PsCourseworkI::Cell> >::_Vector_impl::~_Vector_impl() [31] operator new(unsigned long, void*)
